duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
10055451,10030251,10029887,14,17,9876249,9876544,911841,716420.5,2.685111,788.825882,14,9851057,386748.115385,1930410.826539,9957179,9957179,9957179,0,9851057,9851057,9851057,0,VPN-BROWSING
10113315,10088142,10087868,15,16,9927718,9928118,917103.818182,720562,2.669748,784.312562,8,9902518,388973.653846,1940459.157156,10003225,10000000,10003225,0,9902518,9902518,9902518,0,VPN-BROWSING
10113881,10088713,10086997,13,14,9923041,9923505,917155.727273,720499.785714,2.669598,784.26867,8,9897910,388995.423077,1939518.815534,10004000,10000000,10004000,0,9897910,9897910,9897910,0,VPN-BROWSING
10094002,10068684,10068469,13,19,9915974,9916232,839057,719176.357143,2.773925,795.422866,1,9890676,373851.925926,1902017.87232,9994323,9994323,9994323,0,9890676,9890676,9890676,0,VPN-BROWSING
10101586,10076382,10076092,12,15,9941745,9942248,916034.727273,719720.857143,2.672848,785.223231,8,9916208,388522.538462,1943321.699659,10009214,10000000,10009214,0,9916208,9916208,9916208,0,VPN-BROWSING
10098730,10073552,10073200,13,18,9920631,9921144,915777.454545,719514.285714,2.673604,785.346276,0,9895441,388412.692308,1939123.298111,10001303,10000000,10001303,0,9895441,9895441,9895441,0,VPN-BROWSING
10100361,10075163,10074863,14,18,9911343,9911708,839596.916667,719633.071429,2.772178,794.823076,2,9886086,374087.444444,1901064.575398,10000382,10000000,10000382,0,9886086,9886086,9886086,0,VPN-BROWSING
10114393,10089254,10088906,11,15,9905916,9906239,917204.909091,720636.142857,2.669463,784.130101,9,9880750,389015.115385,1936034.969247,10000704,10000000,10000704,0,9880750,9880750,9880750,0,VPN-BROWSING
10109896,10084585,10084440,14,16,9930230,9930520,916780.454545,720317.142857,2.670651,784.478891,6,9905017,388842.153846,1940990.000525,10010931,10000000,10010931,0,9905017,9905017,9905017,0,VPN-BROWSING
13209502,13209502,12862625,4838,30592,5765588,6152388,1467722.444444,1286262.5,1.589765,455.05122,21,5765588,660475.1,1489714.505099,1356043,4050023,6256764,2486426.745814,1004291,3586078.333333,5765588,2406004.524388,VPN-BROWSING
10118224,10092960,10092754,20,15,9928200,9928413,917541.818182,720911,2.668452,783.734379,15,9902862,389162.461538,1940494.950133,10006428,10000000,10006428,0,9902862,9902862,9902862,0,VPN-BROWSING
10118026,10092851,10092433,14,16,9921281,9921751,917531.909091,720888.071429,2.668505,783.552049,7,9896181,389154.846154,1939141.287479,10000992,10000000,10000992,0,9896181,9896181,9896181,0,VPN-BROWSING
10103408,10077366,10077640,13,15,9920202,9920465,916124.181818,719831.428571,2.672366,784.685722,13,9894923,388592.615385,1938984.498326,10000676,10000000,10000676,0,9894923,9894923,9894923,0,VPN-BROWSING
10132365,10107214,10106162,14,16,9930896,9931049,918837.636364,721868.714286,2.664728,782.443191,8,9905615,389706.346154,1940963.616848,10000993,10000000,10000993,0,9905615,9905615,9905615,0,VPN-BROWSING
10423432,10398158,10397898,14,13,10196187,10195778,945287.090909,742707,2.590318,760.594015,13,10170206,400901.230769,1992675.559441,10278436,10300000,10278436,0,10170206,10200000,10170206,0,VPN-BROWSING
10190571,10165305,10165035,14,17,9926919,9926616,924118.636364,726073.928571,2.649508,777.97407,6,9901085,391945.038462,1939699.634441,10004147,10000000,10004147,0,9901085,9901085,9901085,0,VPN-BROWSING
10277106,10251918,10249673,13,12,10085799,10086135,931992.545455,732119.5,2.627199,771.423395,11,10060612,395273.307692,1971422.655527,10164508,10200000,10164508,0,10060612,10100000,10060612,0,VPN-BROWSING
10102461,10077249,10076824,14,17,9928068,9928363,916113.545455,719773.142857,2.672616,784.759278,9,9902820,388556.192308,1940595.547372,10000231,10000000,10000231,0,9902820,9902820,9902820,0,VPN-BROWSING
10107172,10082056,10080596,13,14,9873739,9874137,916550.545455,720042.571429,2.67137,784.294558,5,9848566,388737.384615,1929567.776651,10001006,10000000,10001006,0,9848566,9848566,9848566,0,VPN-BROWSING
10100192,10074979,10074601,15,13,9933875,9934245,915907.181818,719614.357143,2.673217,784.836565,13,9908662,388468.923077,1941798.543752,10000725,10000000,10000725,0,9908662,9908662,9908662,0,VPN-BROWSING
10151269,10125572,10125749,13,17,9924828,9925038,920506.545455,723267.785714,2.659766,780.887591,13,9899559,390433.423077,1939614.479852,10001498,10000000,10001498,0,9899559,9899559,9899559,0,VPN-BROWSING
10110271,10085095,10084734,14,17,9921021,9921334,916826.818182,720338.142857,2.670552,783.955247,10,9895833,388856.576923,1939122.601634,10001444,10000000,10001444,0,9895833,9895833,9895833,0,VPN-BROWSING
10106887,10081497,10081376,13,13,9928481,9928703,916499.727273,720098.285714,2.671446,784.217732,8,9903245,388726.423077,1940650.737223,10002708,10000000,10002708,0,9903245,9903245,9903245,0,VPN-BROWSING
11702812,11702812,11446873,180188,140282,5639523,5639496,1950468.666667,2289374.6,1.110844,372.901829,28,5639468,975234.333333,2059929.6906,5770357,5851378.5,5932400,114581.704139,5104974,5372221,5639468,377944.331902,VPN-BROWSING
13957711,13931853,13931163,4,14,13743394,13702955,733255.421053,733219.105263,2.865799,773.694197,4,13677046,357890.025641,2188950.0333,13861865,13900000,13861865,0,13677046,13700000,13677046,0,VPN-BROWSING
14699195,14634815,14699195,7,15,14170660,14235101,813045.277778,668145.227273,2.857299,591.39293,6,14170660,358516.95122,2211278.464239,14209751,14200000,14209751,0,14170660,14200000,14170660,0,VPN-BROWSING
983038,982984,983004,32744,32766,831829,950238,327661.333333,491502,7.120783,3450.527853,34,831829,163839.666667,330441.136765,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
1715840,1715840,130266,49,61,1460154,126137,343168,43422,5.828049,1882.459903,12,1460154,190648.888889,479126.569998,1715840,1715840,1715840,0,1460154,1460154,1460154,0,VPN-BROWSING
11913292,11913292,11739432,20,27,9674176,9886482,595664.6,586971.6,3.525474,922.331124,9,9674176,290568.097561,1509103.172996,10372334,10400000,10372334,0,9674176,9674176,9674176,0,VPN-BROWSING
10107818,10082459,10082088,13,17,9922327,9922735,916587.181818,775545.230769,2.572266,779.594567,13,9897082,404312.72,1977729.705958,10001538,10000000,10001538,0,9897082,9897082,9897082,0,VPN-BROWSING
10104839,10079656,10079249,20,16,9928084,9928621,916332.363636,775326.846154,2.573025,779.824399,9,9902911,404193.56,1978960.833137,10001826,10000000,10001826,0,9902911,9902911,9902911,0,VPN-BROWSING
10063594,10037991,10038096,18,21,9750065,9750539,912544.636364,772161.230769,2.58357,782.821724,18,9724742,402543.76,1942482.537827,9955974,9955974,9955974,0,9724742,9724742,9724742,0,VPN-BROWSING
10106984,10081685,10081461,12,16,9795364,9795584,916516.818182,775497,2.572479,779.263131,12,9770029,404279.36,1951516.043126,9986427,9986427,9986427,0,9770029,9770029,9770029,0,VPN-BROWSING
10105161,10079348,10079676,12,24,9929598,9929726,916304.363636,775359.692308,2.572943,779.403713,12,9904218,404206.44,1979229.229623,10005290,10000000,10005290,0,9904218,9904218,9904218,0,VPN-BROWSING
10113112,10087463,10087415,21,19,9918154,9918389,917042.090909,775955,2.57092,778.79094,7,9892890,404524.48,1976821.233136,10003291,10000000,10003291,0,9892890,9892890,9892890,0,VPN-BROWSING
10078688,10005703,10078688,14,15,9930612,9930586,1429386.142857,775283.692308,2.182824,529.235551,9,9905111,479937.52381,2159637.250531,9978652,9978652,9978652,0,9905111,9905111,9905111,0,VPN-BROWSING
10139278,10114032,10113735,14,18,9914063,9914418,919457.454545,777979.615385,2.564285,776.682521,6,9888910,405571.12,1975812.832385,10003723,10000000,10003723,0,9888910,9888910,9888910,0,VPN-BROWSING
10100289,10074943,10074713,13,23,9926029,9926368,915903.909091,774977.923077,2.574184,779.680661,5,9900838,404011.56,1978563.757066,10001533,10000000,10001533,0,9900838,9900838,9900838,0,VPN-BROWSING
10107534,10082300,10081942,13,16,9923281,9923723,916572.727273,775534,2.572339,778.627111,9,9898161,404301.36,1977955.768552,10001550,10000000,10001550,0,9898161,9898161,9898161,0,VPN-BROWSING
6156900,6078201,6156900,14,16,5988215,5988218,607820.1,615690,3.573227,903.539119,10,5988193,293185.714286,1305048.937097,5988218,5988218,5988218,0,5988193,5988193,5988193,0,VPN-BROWSING
1408775,1383301,1408775,25,21,1055816,1055930,115275.083333,78265.277778,22.71477,3784.848539,21,1030451,45444.354839,185825.353482,1058003,1058003,1058003,0,1030451,1030451,1030451,0,VPN-BROWSING
353869,353869,135039,185,194,214381,134845,117956.333333,67519.5,19.781332,8794.214808,8,139303,58978.166667,67884.104201,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13947746,13947668,13947718,289,24248,8348335,8345127,1549740.888889,1743464.75,1.362227,407.090866,28,8007108,774874.777778,1915423.739124,3139087,6713751,10288415,5055338.309727,2733881,5370494.5,8007108,3728734.570436,VPN-BROWSING
14791924,14791902,14791883,922059,922060,5004080,5004078,3697975.5,3697970.75,0.676045,185.303818,18,5004060,1643547.111111,2277875.70462,4793755,4930627.666667,5004078,118641.204292,3871674,4623254.666667,5004060,650907.269974,VPN-BROWSING
10942472,10808613,10771034,29,28,5003926,5003905,568874.368421,566896.526316,3.655481,790.040861,9,5003891,280576.205128,1038660.887223,4290891,5137371.5,5983852,1197104.203384,4290877,4647384,5003891,504177.03448,VPN-BROWSING
12446376,12446376,12270671,26,48,5663126,5663125,622318.8,645824.789474,3.294132,916.893399,11,5663101,311159.4,1073562.926755,2362568,3993714.666667,5663126,1650611.679462,2325647,3775739.333333,5663101,1711155.502266,VPN-BROWSING
14321750,14255644,14295527,11,27,14078329,14037787,791980.222222,752396.157895,2.723131,690.907187,11,14011900,376888.157895,2271738.050506,14190852,14200000,14190852,0,14011900,14000000,14011900,0,VPN-BROWSING
10108980,10083781,10083452,12,20,9926103,9885969,916707.363636,840287.666667,2.473049,774.361014,12,9860379,421207.5,2010634.311012,10001289,10000000,10001289,0,9860379,9860379,9860379,0,VPN-BROWSING
13535298,13535298,13183476,46,56,7645034,7645078,2707059.6,2636695.2,0.886571,250.456251,9,7645007,1230481.636364,2607647.791751,5088740,6767629.5,8446519,2374308.300626,5088713,6366860,7645007,1807572.822106,VPN-BROWSING
1714562,1689308,1689141,5,19,1256533,1256785,73448.173913,56304.7,32.078163,9207.599375,5,1231316,31751.148148,167351.959947,1477855,1477855,1477855,0,1231316,1231316,1231316,0,VPN-BROWSING
461512,461512,228068,14,20359,253568,207709,115378,114034,17.334327,13904.29718,14,207431,65930.285714,97143.858617,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
641587,513091,511153,4,29,130533,132846,36649.357143,42596.083333,43.641782,9593.398869,4,130434,23762.481481,45856.804263,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
180458,101403,180458,18,10,56381,94701,12675.375,22557.25,99.746201,20248.47887,10,79008,10615.176471,23727.840422,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
474475,474475,231425,43,14163,256264,217262,118618.75,115712.5,16.860741,13522.314137,43,216911,67782.142857,101992.05657,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
457674,457674,224841,14,18949,250627,205892,114418.5,112420.5,17.479691,14016.527048,14,206565,65382,96598.82204,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8784711,8706144,8784711,23,25,8507799,8507809,870614.4,878471.1,2.504351,628.364439,9,8507778,418319.571429,1853898.955843,8507809,8507809,8507809,0,8507778,8507778,8507778,0,VPN-BROWSING
14874077,14770698,14874077,6,15,14205836,14165712,568103.769231,550891.740741,3.697708,1163.097381,6,14140213,275445.87037,1922792.057535,14613117,14600000,14613117,0,14140213,14100000,14140213,0,VPN-BROWSING
14135477,14057582,14135477,14,19,13951498,13951502,1405758.2,1570608.555556,1.485624,390.294576,9,13951463,706773.85,3117556.879289,13951502,14000000,13951502,0,13951463,14000000,13951463,0,VPN-BROWSING
14268713,14190959,14268713,6,21,14106909,14106919,1773869.875,1585412.555556,1.331585,379.081141,6,14106883,792706.277778,3322847.217323,14106919,14100000,14106919,0,14106883,14100000,14106883,0,VPN-BROWSING
14786087,14735531,14644228,103132,62403,8460015,8668763,1473553.1,1830528.5,1.352623,417.487061,12052,8409518,778215.105263,1999373.995164,4148244,6593419,9038594,3457999.647375,3430681,5920099.5,8409518,3520569.405122,VPN-BROWSING
10296149,10217490,10296149,5,25,10110813,10110805,1021749,1144016.555556,2.039598,535.442912,5,10110781,514807.45,2258769.878167,10110805,10100000,10110805,0,10110781,10100000,10110781,0,VPN-BROWSING
14076220,13997729,14076220,6,16,13907675,13907669,1399772.9,1564024.444444,1.491878,391.653441,6,13907644,703811,3107929.249822,13907669,13900000,13907669,0,13907644,13900000,13907644,0,VPN-BROWSING
6592835,6514449,6592835,3,17,6432940,6432941,814306.125,732537.222222,2.881917,820.284445,3,6432909,366268.611111,1514178.533598,6432941,6432941,6432941,0,6432909,6432909,6432909,0,VPN-BROWSING
6983091,6904298,6983091,23,23,6789190,6789206,690429.8,775899,3.007264,789.192064,10,6789166,349154.55,1516005.903252,6789206,6789206,6789206,0,6789166,6789166,6789166,0,VPN-BROWSING
3358001,3357956,3357951,95196,198914,2000550,2000547,839489,1119317,2.680166,994.937166,45,2000500,419750.125,734039.129542,1063351,1678975.5,2294600,870624.517229,1063306,1531903,2000500,662696.232687,VPN-BROWSING
643767,512783,514304,6,26,134434,135365,42731.916667,42858.666667,40.387283,9484.798071,6,133740,25750.68,45446.693176,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
153114,74038,153114,14,6,44487,79110,14807.6,19139.25,97.966221,23152.683621,6,78961,10936.714286,23122.680614,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14760748,14654725,13876073,15,46,9870427,10365581,732736.25,1067390.230769,2.371154,969.734054,10,9870405,434139.647059,1685174.810623,11341747,11300000,11341747,0,9870405,9870405,9870405,0,VPN-BROWSING
13491298,13491240,13491258,73,52,4975691,4936694,710065.263158,710066.210526,2.964874,859.517001,11,4936659,345930.717949,961887.63377,1517138,2698248,4975691,1381737.74392,1233765,2485105.2,4936659,1479225.47942,VPN-BROWSING
715340,545469,585389,6,65,130043,178474,38962.071429,48782.416667,39.142226,8569.351637,6,169871,26494.074074,50383.328372,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13825056,13760343,13799246,11,46,13588174,13547844,809431.941176,726276.105263,2.748633,570.05194,11,13522548,373650.162162,2221774.963251,13704196,13700000,13704196,0,13522548,13500000,13522548,0,VPN-BROWSING
182366,182366,111083,79,114,52621,82059,22795.75,27770.75,76.768696,32593.794896,22,52621,14028.153846,17508.589332,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
165666,100508,140265,64,16,56527,65341,20101.6,17533.125,90.543624,23155.022757,4,65158,11833.285714,21410.1055,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10112503,10087337,10086959,13,19,9928621,9889626,917030.636364,916996.272727,2.3733,768.949092,13,9863282,439674.043478,2054373.606813,10002384,10000000,10002384,0,9863282,9863282,9863282,0,VPN-BROWSING
3824513,3824513,3745463,9,17,3397920,3476831,224971.352941,267533.071429,8.62855,1863.243765,8,3397920,119516.03125,599002.601554,3647983,3647983,3647983,0,3397920,3397920,3397920,0,VPN-BROWSING
104581,51455,54417,1224,1,50231,53177,25727.5,13604.25,76.495731,27251.60402,1,51886,14940.142857,24661.573287,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10108471,107428,10057944,1172,420,55633,10001077,35809.333333,2514486,0.890342,356.532655,34,10001043,1263558.875,3530555.551844,10108471,10100000,10108471,0,10001043,10000000,10001043,0,VPN-BROWSING
10106688,107408,10055196,1207,507,54632,9999321,35802.666667,2513799,0.890499,356.892387,41,9999280,1263336,3529928.461889,10106688,10100000,10106688,0,9999280,9999280,9999280,0,VPN-BROWSING
10138532,139800,10086515,30637,182,57072,9998774,46600,2521628.75,0.887702,355.278259,42,9998732,1267316.5,3528099.514284,10138532,10100000,10138532,0,9998732,9998732,9998732,0,VPN-BROWSING
10105219,105380,10055084,1239,180,53947,9999868,35126.666667,2513771,0.890629,356.449474,29,9999839,1263152.375,3530225.936918,10105219,10100000,10105219,0,9999839,9999839,9999839,0,VPN-BROWSING
10104621,104634,10054495,1312,137,53127,10000019,34878,2513623.75,0.890682,377.055211,32,9999987,1263077.625,3530316.432514,10104621,10100000,10104621,0,9999987,9999987,9999987,0,VPN-BROWSING
10109366,109329,10057328,1350,139,55851,10000071,36443,2514332,0.890264,375.691215,34,10000037,1263670.75,3530101.904902,10109366,10100000,10109366,0,10000037,10000000,10000037,0,VPN-BROWSING
10282342,10165363,10282342,7,26,10036495,10074428,1016536.3,1285292.75,1.945082,531.00743,7,10036471,541175.894737,2299545.286397,10074428,10100000,10074428,0,10036471,10000000,10036471,0,VPN-BROWSING
7709520,7659000,7660046,15,46,4456286,4404624,247064.516129,450590.941176,6.485488,2866.974857,10,4404535,157337.142857,646011.227691,2523473,3563069,4602665,1470210.762588,1170727,2787631,4404535,2286647.565855,VPN-BROWSING
982633,811167,853285,3,24,330743,332072,16554.428571,28442.833333,82.431589,60630.978198,3,201344,12282.9125,40125.122047,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14003002,14003002,13661706,85334,11961,6173526,6173547,2000428.857143,2276951,1.071199,307.648317,17,6173500,1000214.428571,1964278.734899,3100381,4667658.666667,6173547,1537502.456445,2707151,4395488.333333,6173500,1734913.531561,VPN-BROWSING
76100,76010,76048,67,10,38843,44787,12668.333333,12674.666667,183.968463,39356.110381,10,31180,5853.846154,11447.544965,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
80839,80766,80800,62,11,38745,44402,13461,13466.666667,173.183736,36974.727545,11,36380,6218.384615,13413.357721,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
698266,528955,568761,4,29,133483,169872,48086.818182,47396.75,35.802975,8475.280194,4,169311,29094.416667,54354.639269,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
11564981,11436262,11435386,3,19,10352012,10354509,381208.733333,357355.8125,5.533948,2722.702268,3,10221038,183571.126984,1286099.359115,10528843,10500000,10528843,0,10221038,10200000,10221038,0,VPN-BROWSING
337220,271338,311493,21,59,153982,166145,19381.285714,28317.545455,80.066425,17819.227804,17,153931,12970,32386.437668,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
334989,269883,308665,4,20,152032,163322,19277.357143,28060.454545,80.599661,17946.857957,4,152012,12884.192308,32153.123613,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
1039561,1039543,1039513,243883,243885,795660,795628,519771.5,519756.5,5.771667,2423.138229,16,795612,207912.2,345084.104448,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
335666,269928,310042,31,40,150599,164576,19280.571429,28185.636364,80.437101,17871.932218,11,150555,12910.230769,31821.775538,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
11867722,11827116,11827883,1240,28446,5406590,5406588,1971186,1971313.833333,1.17967,339.323756,22,5406561,912901.692308,1862153.409163,4734708,5555317,6375926,1160516.377205,4694102,5050331.5,5406561,503784.590216,VPN-BROWSING
3153587,2854104,3153587,44,20,1486296,1485424,317122.666667,185505.117647,8.878778,1339.110036,20,1356419,116799.518519,278921.591795,2849099,2849099,2849099,0,1356419,1356419,1356419,0,VPN-BROWSING
107452,53118,55689,1275,1,51843,52897,26559,13922.25,74.451848,26030.22745,1,51763,15350.285714,24819.272023,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14982018,14964248,5075383,12,15,9931784,4858113,997616.533333,317211.4375,2.202641,685.955657,7,9906544,468188.0625,1921778.558128,4979728,7490963.5,10002199,3551423.302413,4832599,7369571.5,9906544,3587820.916867,VPN-BROWSING
9977825,9952478,9977825,23,23,9873844,9874275,1421782.571429,997782.5,1.904223,518.950773,3,9848741,554323.611111,2319627.341871,9874156,9874156,9874156,0,9848741,9848741,9848741,0,VPN-BROWSING
2666783,664439,2475744,62,74,227267,2002384,94919.857143,353677.714286,5.999738,1244.195722,24,2002344,177785.533333,510298.152492,2666783,2666783,2666783,0,2002344,2002344,2002344,0,VPN-BROWSING
474774,408375,448639,8,14,290266,299981,29169.642857,40785.363636,56.869163,12610.210332,5,290242,18260.538462,57533.202613,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13822769,13822769,13760753,5,16,13461820,13359494,575948.708333,509657.518519,3.834253,1135.300749,5,13359494,265822.480769,1851463.383688,13786225,13800000,13786225,0,13359494,13400000,13359494,0,VPN-BROWSING
14576776,14576776,14228009,356048,18146,5445745,5445774,1457677.6,1422800.9,1.50925,411.545049,20,5445718,694132.190476,1278139.68285,1549553,3509073,6227901,2120222.962604,1529783,2790090.25,5445718,1844244.833044,VPN-BROWSING
200226,122070,200226,12,43,77477,116196,13563.333333,25028.25,94.892771,26749.772757,12,78135,11123.666667,25895.237842,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
322662,257089,297072,11,27,140946,153869,18363.5,27006.545455,83.678896,18505.43293,9,140909,12410.076923,30234.486158,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
292310,266516,266236,3,9,149735,119491,19036.857143,24203.272727,92.367692,20440.6281,3,119491,11242.692308,25258.24138,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
25208430,127887,25145713,1403,1,63687,25080640,42629,6286428.25,0.357023,112.462379,1,25080543,3151053.75,8860897.230705,25208430,25200000,25208430,0,25080543,25100000,25080543,0,VPN-BROWSING
174795,96508,174795,16,24,50583,89730,10723.111111,21849.375,108.698761,30613.003804,9,78259,9710.833333,22418.947411,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
70385,70273,70341,64,16,38863,45138,14054.6,14068.2,170.490872,40477.374441,16,25363,6398.636364,10192.127568,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
110018,54760,56679,1327,1,53433,55614,27380,14169.75,72.715374,25159.519351,1,54193,15716.857143,25999.015096,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5272470,269836,5138455,106,95,135462,5002660,67459,1284613.75,1.896644,527.646435,15,5002634,585830,1657315.205013,5272470,5272470,5272470,0,5002634,5002634,5002634,0,VPN-BROWSING
60227972,60227972,51976,1246,1,60107162,50352,15100000,17325.333333,0.149432,47.585863,1,60107162,7528496.5,21200000,60227972,60200000,60227972,0,60107162,60100000,60107162,0,VPN-BROWSING
12884901,12884901,12555620,8727,5855,6742651,6700708,1840700.142857,1793660,1.241764,378.505042,13,6700642,858993.4,1978533.721092,4896043,6247622.5,7599202,1911422.059525,4523677,5612159.5,6700642,1539346.713905,VPN-BROWSING
851200,785506,825005,22,30,665879,678723,56107.571429,75000.454545,31.719925,6952.537594,9,665820,32738.461538,130005.06524,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14997460,14650033,14997460,336,84,8352029,8328935,2092861.857143,2142494.285714,1.066847,357.193818,44,8008356,999830.666667,2266802.654075,5654408,7003410,8352412,1907776.924068,4685058,6346707,8008356,2349926.551703,VPN-BROWSING
9767016,9688101,9767016,7,17,9608255,9608249,1211012.625,1395288,1.740552,538.752061,7,9608226,610438.5,2399510.838374,9608249,9608249,9608249,0,9608226,9608226,9608226,0,VPN-BROWSING
13934436,13908688,13908292,0,7,13773940,13734138,732036.210526,632195.090909,3.08588,1259.828528,0,13707323,331772.285714,2114278.345523,13837717,13800000,13837717,0,13707323,13700000,13707323,0,VPN-BROWSING
659356,526202,530216,9,20,139764,161436,47836.545455,44184.666667,37.915784,8943.575246,9,135243,27473.166667,45660.664931,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8585677,8453956,8545723,553,97064,4021218,4021229,1408992.666667,1424287.166667,1.630623,420.584189,23,4021184,660436.692308,1224944.982643,1944220,2801430.333333,4249991,1261513.530906,1556938,2596056,4021184,1276667.488896,VPN-BROWSING
639085,573246,613422,19,57,454126,468878,40946.142857,55765.636364,42.247901,9253.855121,19,454063,24580.192308,88886.676054,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
175795,96979,175795,6,18,52338,91161,16163.166667,25113.571429,85.326659,29238.60178,6,78753,12556.785714,25216.493304,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
71609,71526,66182,46,27,43978,47168,11921,16545.5,167.576701,40316.161376,27,19920,6509.909091,8616.325817,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
340623,274751,314458,6,13,155911,168199,19625.071429,28587.090909,79.26652,17330.010011,6,155869,13100.884615,32812.359241,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
471130,406458,445555,2,21,285908,302457,29032.714286,40505,57.309023,12518.837688,2,285853,18120.384615,56642.621093,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
927920,862875,901685,8,50,741414,755679,61633.928571,81971.363636,29.097336,6346.45228,8,741372,35689.230769,144705.219689,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
343482,278704,317811,10,39,157485,173335,19907.428571,28891.909091,78.606739,17098.42146,10,157436,13210.846154,32878.210163,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
9917595,9567750,9516638,46,79,7299389,7299318,1366821.428571,1586106.333333,1.512463,455.352331,14,7299304,708399.642857,1920061.181608,8600527,8600527,8600527,0,7299304,7299304,7299304,0,VPN-BROWSING
9562402,9562364,9562362,408,123994,4576896,4912766,1366052,1593727,1.568644,475.612717,22,4576896,683028.714286,1458536.140516,4053677,4510209.5,4966742,645634.453163,3588161,4082528.5,4576896,699141.223296,VPN-BROWSING
190580,112697,190580,13,18,65886,104681,18782.833333,31763.333333,73.459964,26739.427012,13,77802,14660,27620.365411,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
183037,105629,183037,11,26,60422,99159,17604.833333,30506.166667,76.487268,27814.048526,11,77339,14079.769231,26734.362628,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
159035,81004,159035,26,20,45271,78245,11572,26505.833333,94.318861,32332.505423,15,78016,11359.642857,23338.943909,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13173748,13173716,13134762,21,45,3910490,3873471,693353.473684,691303.263158,3.036342,851.997473,0,3873471,337788.410256,921828.752649,2410383,3293429,5101221,1250726.232638,2387483,2956780.25,3873471,707717.721053,VPN-BROWSING
125672,125672,89211,5,18,125629,89158,31418,29737,71.614998,31176.395697,4,89158,15709,32301.518445,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
38558,38558,2115,7,24,38509,2058,9639.5,705,233.414596,101613.154209,5,36431,4819.75,12792.934247,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
464408,398416,438659,19,33,278725,292738,28458.285714,39878.090909,58.138533,12600.988786,14,278691,17861.846154,55225.104103,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14977097,14951540,14951636,24,16,9933997,9934110,996769.333333,879508,2.270133,673.962384,16,9908486,453851.424242,1892802.480624,4939430,7475683,10011936,3586803.390209,4822396,7365441,9908486,3596408.728725,VPN-BROWSING
650231,519748,521408,5,64,132802,133270,37124.857143,43450.666667,43.06162,9082.925914,5,132577,24082.62963,45641.159126,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
12808254,12808254,10080112,78,88,9999752,10037314,2134709,2520028,0.936896,235.785455,27,9999752,1164386.727273,3038465.802467,2727723,6404127,10080531,5199220.397563,2690188,6344970,9999752,5168642.271917,VPN-BROWSING
330816,265592,305315,8,36,185960,158224,24144.727273,27755.909091,72.547882,17127.345715,8,158224,14383.304348,35131.065461,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
