duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
3599417,3599417,215477,25585,0,3307791,157882,514202.428571,30782.428571,4.445164,1506.910702,0,3307791,239961.133333,849367.095202,3599417,3599417,3599417,0,3307791,3307791,3307791,0,BROWSING
3599823,3599823,214888,25662,0,3358442,159876,599970.5,30698.285714,4.166872,1495.351299,0,3358442,257130.214286,893289.516406,3599823,3599823,3599823,0,3358442,3358442,3358442,0,BROWSING
3599592,3599592,214351,25350,1,3307612,157016,514227.428571,30621.571429,4.444948,1506.559632,1,3307612,239972.8,849316.653563,3599592,3599592,3599592,0,3307612,3307612,3307612,0,BROWSING
3597782,3597782,213267,24746,0,3359057,155885,599630.333333,30466.714286,4.169235,1496.199603,0,3359057,256984.428571,893476.912648,3597782,3597782,3597782,0,3359057,3359057,3359057,0,BROWSING
3600669,3600669,215462,26577,1,3358581,159012,600111.5,30780.285714,4.165893,1494.722231,1,3358581,257190.642857,893306.513339,3600669,3600669,3600669,0,3358581,3358581,3358581,0,BROWSING
3600591,3600591,215462,25943,0,3359160,159016,600098.5,30780.285714,4.165983,1494.754611,0,3359160,257185.071429,893478.994402,3600591,3600591,3600591,0,3359160,3359160,3359160,0,BROWSING
10077183,10077183,74090,1459,0,9977655,40138,1679530.5,10584.285714,1.488511,534.077827,0,9977655,719798.785714,2664617.135036,10077183,10100000,10077183,0,9977655,9977655,9977655,0,BROWSING
189568,189568,133759,110,89,67166,64167,23696,19108.428571,89.677583,34436.191762,18,55767,11848,21998.372438,-1,0,-1,0,-1,0,-1,0,BROWSING
93893,93893,68517,731,2,34795,34456,18778.6,9788.142857,149.105897,56841.298073,2,34456,7222.538462,12383.917952,-1,0,-1,0,-1,0,-1,0,BROWSING
29721528,247414,29675397,170,177,83390,29510702,30926.75,4945899.5,0.53833,210.453514,10,29474114,1981435.2,7605651.834677,29721528,29700000,29721528,0,29474114,29500000,29474114,0,BROWSING
11979990,11874649,11979990,18,10,7656491,7696428,456717.269231,332777.5,5.342242,885.059169,10,7656463,190158.571429,1060386.193015,3793323,5744875.5,7696428,2759912.013183,3652527,5654495,7656463,2831210.297037,BROWSING
14999445,14998854,14999011,86,1,4911139,4911139,624952.25,483839.064516,3.800141,1508.855828,1,4910857,267847.232143,871203.311266,2218193,3749616.5,7009288,2197675.079976,2085959,3149414.75,4910857,1223296.46092,BROWSING
13993334,13968366,13968053,4,12,2861867,2861691,317462.863636,253964.6,7.217722,2545.569197,4,2836334,139933.34,510111.402228,2124549,2771791,3513280,543384.683277,1651047,2281580.8,2836334,511420.971664,BROWSING
10223994,224804,10167313,126,2,56758,9999240,28100.5,1129701.444444,1.858374,631.847006,2,9999190,567999.666667,2353827.977502,10223994,10200000,10223994,0,9999190,9999190,9999190,0,BROWSING
10228752,235812,10178296,121,2,68411,9993005,29476.5,1130921.777778,1.857509,631.553097,2,9992940,568264,2352216.595697,10228752,10200000,10228752,0,9992940,9992940,9992940,0,BROWSING
10217039,213946,10166190,163,3,54340,10003151,26743.25,1129576.666667,1.859639,632.277121,3,10003093,567613.277778,2354887.039732,10217039,10200000,10217039,0,10003093,10000000,10003093,0,BROWSING
10226884,223094,10170136,238,3,56869,10003882,27886.75,1130015.111111,1.857848,632.157361,3,10003790,568160.222222,2354930.601733,10226884,10200000,10226884,0,10003790,10000000,10003790,0,BROWSING
10213212,213048,10162400,316,2,53705,10000251,26631,1129155.555556,1.860335,633.003604,2,10000164,567400.666667,2354206.558729,10213212,10200000,10213212,0,10000164,10000000,10000164,0,BROWSING
10211494,210975,10159868,121,3,52948,10000576,26371.875,1128874.222222,1.860648,633.110101,3,10000519,567305.222222,2354320.470829,10211494,10200000,10211494,0,10000519,10000000,10000519,0,BROWSING
10222997,221087,10164191,140,140,58888,10001950,24565.222222,1129354.555556,1.956373,636.310467,13,10001910,538052.473684,2291887.006103,10222997,10200000,10222997,0,10001910,10000000,10001910,0,BROWSING
10216576,216025,10164816,226,4,53864,10000599,27003.125,1129424,1.859723,632.795175,4,10000551,567587.555556,2354257.450554,10216576,10200000,10216576,0,10000551,10000000,10000551,0,BROWSING
10197750,10126772,10197750,1,1,9754477,9754976,562598.444444,339925,4.903042,1161.726852,1,9729362,208117.346939,1388629.065859,9918995,9918995,9918995,0,9729362,9729362,9729362,0,BROWSING
12097583,12032727,12071929,39,3,3798707,3758858,752045.4375,447108.481481,3.719751,631.531108,3,3733131,274945.068182,933103.389622,3749986,3996585.666667,4486732,424481.921007,3640507,3672404.666667,3733131,52612.929588,BROWSING
102147,102147,49230,39,25,40470,33577,17024.5,9846,127.267565,82459.592548,25,27117,8512.25,11621.561197,-1,0,-1,0,-1,0,-1,0,BROWSING
11019384,10952915,11019384,13,6,6049104,6088340,438116.6,306094,5.717198,955.044311,6,6049062,177732,924720.387995,4290734,5189537,6088340,1271099.392501,4178634,5113848,6049062,1322592.322521,BROWSING
12998094,12972992,12972621,516,4,5038918,5000565,682789.052632,405394.40625,4.077521,914.90337,4,4974581,249963.346154,841901.200955,1306863,2574723.8,5119006,1531867.307324,1255386,2458432.2,4974581,1512215.034876,BROWSING
10216455,216653,10164128,228,1,54293,9999894,27081.625,1452018.285714,1.663982,619.197168,1,9999802,638528.4375,2496445.540869,10216455,10200000,10216455,0,9999802,9999802,9999802,0,BROWSING
10186127,10161084,10160910,415,6,7620946,7581312,597710.823529,327771.290323,4.908637,859.207823,6,7556096,207880.142857,1111965.901678,2301282,5002157.5,7703033,3819614.762381,2086171,4821133.5,7556096,3867821.060082,BROWSING
543375,277933,455473,669,6,94245,265192,46322.166667,45547.3,33.126294,15166.321601,6,265192,31963.235294,69490.068842,-1,0,-1,0,-1,0,-1,0,BROWSING
10118482,10118261,10118265,89,2,5474862,5433535,439924.391304,348905.689655,5.336769,2285.817181,1,5433535,190914.754717,820136.502477,2003517,3183115.666667,5538142,2039513.69751,1884177,3073031.666667,5433535,2044273.954639,BROWSING
13699036,13672742,13699036,365,18,7243048,7243141,976624.428571,472380.551724,3.284903,539.600013,10,7217243,311341.727273,1196797.830997,2702851,4535784.666667,7316555,2448542.813575,2551841,4114046.333333,7217243,2687468.078407,BROWSING
11350969,11216729,11350969,637,29,9649172,9649098,862825.307692,405391.75,3.788223,634.923767,9,9623968,270261.166667,1483905.282626,9977141,9977141,9977141,0,9623968,9623968,9623968,0,BROWSING
6119995,6119252,6119837,127,2,2762683,2710044,339958.444444,266079.869565,7.02615,2526.962849,2,2710044,145714.166667,512525.539783,2006219,2411352,2816485,572944.583164,1869213,2289628.5,2710044,594557.301931,BROWSING
3011481,3011481,136603,10,57,2901674,78482,273771,15178.111111,7.305376,1885.783108,9,2836044,143403.857143,617169.038568,2998441,2998441,2998441,0,2836044,2836044,2836044,0,BROWSING
14104953,14104557,14104279,90,2,7891969,7892037,705227.85,542472.269231,3.40306,1444.386238,2,7891571,300105.382979,1244783.957411,2389065,4461186.333333,7997496,3077581.871704,2283390,4313404,7891571,3108135.585161,BROWSING
151305,133677,125477,105,57,48225,57153,14853,13941.888889,132.183338,36350.41803,14,39525,7963.421053,11767.026703,-1,0,-1,0,-1,0,-1,0,BROWSING
452257,276090,363349,672,3,92421,175887,46015,33031.727273,42.011511,18734.922843,3,175887,25125.388889,50700.757729,-1,0,-1,0,-1,0,-1,0,BROWSING
60740894,60740894,610056,1168,109,59952724,208262,6748988.222222,101676,0.279877,126.669193,22,59952724,3796305.875,15000000,60740894,60700000,60740894,0,59952724,60000000,59952724,0,BROWSING
14975662,14975566,9482224,37,9,5518969,4751513,880915.647059,326973.241379,3.205201,539.341767,9,5493438,318631.106383,1200088.604445,4427433,4991887.333333,5575790,574425.476554,4301548,4839879,5493438,604242.138561,BROWSING
167491,167491,109821,127,38,56124,28423,23927.285714,18303.5,89.557051,42306.75081,38,30121,11963.642857,13598.863533,-1,0,-1,0,-1,0,-1,0,BROWSING
14119923,14119784,14119513,101,2,6913617,6914639,588324.333333,455468.16129,4.036849,1207.088736,2,6913457,252141.482143,1015025.488168,1909240,3504090.75,7463893,2653327.848382,1766273,3227752,6913457,2469659.358229,BROWSING
20012670,20012670,128870,161,66,19853166,61950,2223630,16108.75,0.949399,274.476119,4,19853166,1111815,4677245.820823,20012670,20000000,20012670,0,19853166,19900000,19853166,0,BROWSING
10974692,10907130,10974692,14,3,6235838,6277927,419505,304852.555556,5.831599,957.384499,3,6235823,174201.460317,917674.514033,4026406,5152166.5,6277927,1592065.767084,3893357,5064590,6235823,1656373.593299,BROWSING
142208,142208,116721,199,1,46869,49615,20315.428571,19453.5,105.479298,44230.985599,1,46797,10157.714286,14858.64749,-1,0,-1,0,-1,0,-1,0,BROWSING
101431173,101431173,118479,238,1,101287179,49481,11300000,19746.5,0.167601,62.436427,1,101287179,6339448.3125,25300000,101431173,101000000,101431173,0,101287179,101000000,101287179,0,BROWSING
5165952,5155395,5165952,2,99,2807515,2812433,515539.5,645744,3.871503,1470.590513,2,2807439,271892.210526,744324.40615,1847796,2506299,3164802,931263.873463,1847576,2327507.5,2807439,678725.636309,BROWSING
14986327,14985443,14986072,80,2,3885508,3885846,713592.52381,576387.384615,3.269647,1472.275361,2,3885062,312215.145833,892898.423801,1984362,2997072.6,4480781,1060826.147239,1882125,2782937.8,3885062,890115.851491,BROWSING
14304401,14232427,14304401,40,12,5203388,5203088,837201.588235,476813.366667,3.425519,612.538756,12,5177551,298008.354167,1082943.78416,4171084,4724798.333333,5309558,569871.583525,3948803,4408669.666667,5177551,670129.062224,BROWSING
8912,8912,5,1982,1,6930,3,4456,1.666667,785.45781,513689.40754,1,6930,1485.333333,2779.131819,-1,0,-1,0,-1,0,-1,0,BROWSING
19976649,19976649,79856,91,192,19821247,41583,2497081.125,15971.2,0.750877,289.888459,16,19821247,1426903.5,5294285.033471,19976649,20000000,19976649,0,19821247,19800000,19821247,0,BROWSING
19976687,19976687,80994,98,192,19821289,41927,2497085.875,16198.8,0.750875,289.887908,8,19821289,1426906.214286,5294296.174803,19976687,20000000,19976687,0,19821289,19800000,19821289,0,BROWSING
19976776,19976776,82106,103,194,19821333,41968,2497097,16421.2,0.750872,289.886616,4,19821333,1426912.571429,5294306.559387,19976776,20000000,19976776,0,19821333,19800000,19821333,0,BROWSING
98201,48637,49778,122,1,48515,48779,24318.5,9955.6,91.648761,48146.149225,1,48565,12275.125,22356.784135,-1,0,-1,0,-1,0,-1,0,BROWSING
120662514,372756,120576152,184,1,91207,120289827,46594.5,20100000,0.132601,47.388371,1,120289758,8044167.6,31100000,120662514,121000000,120662514,0,120289758,120000000,120289758,0,BROWSING
118929290,373612,118842999,208,1,90952,118555722,46701.5,19800000,0.134534,48.078989,1,118555678,7928619.333333,30600000,118929290,119000000,118929290,0,118555678,119000000,118555678,0,BROWSING
11111689,11086606,11086426,633,5,4524883,4525005,692912.875,369547.533333,4.319775,975.18928,5,4499718,236418.914894,907961.541001,4496905,5000501,5504097,712192.293156,4342485,4421101.5,4499718,111180.520522,BROWSING
11642579,11642579,108544,171,51,11508680,51760,1293619.888889,13568,1.631941,469.225934,8,11508680,646809.944444,2710793.490916,11642579,11600000,11642579,0,11508680,11500000,11508680,0,BROWSING
17037214,17037214,111673,129,19,16899632,53729,1893023.777778,13959.125,1.115206,320.651017,9,16899632,946511.888889,3981392.857186,17037214,17000000,17037214,0,16899632,16900000,16899632,0,BROWSING
15430303,15430303,112107,158,70,15291973,54328,1714478.111111,14013.375,1.231343,354.043598,5,15291973,857239.055556,3602456.632812,15430303,15400000,15430303,0,15291973,15300000,15291973,0,BROWSING
119068339,375426,118980200,71,82,92489,118692945,41714,19800000,0.142775,48.224407,32,118692913,7441771.1875,29700000,119068339,119000000,119068339,0,118692913,119000000,118692913,0,BROWSING
91410,26432,66223,9,9,26172,65162,4405.333333,11037.166667,153.15611,57422.601466,2,64978,7031.538462,18741.133011,-1,0,-1,0,-1,0,-1,0,BROWSING
12253904,12227678,12253904,333,21,7443809,7351524,815178.533333,422548.413793,3.753906,734.45981,9,7351524,272308.977778,1155242.104934,2126266,4043188.666667,7524767,3020275.447401,1456150,3731064,7351524,3169657.580647,BROWSING
8321079,8321048,8321005,23,2,4950120,4989652,832104.8,756455,2.764065,1235.657058,2,4950061,378230.863636,1141462.4012,2602022,3864312,5126602,1785147.637648,2424082,3687071.5,4950061,1786136.880035,BROWSING
373912,373912,287118,50,122,91396,103091,41545.777778,57423.6,42.790817,15292.368258,23,91307,24927.466667,40308.202064,-1,0,-1,0,-1,0,-1,0,BROWSING
64863535,64863535,286830,76,89,64490134,101982,6486353.5,57366,0.262089,88.770987,30,64490134,4053970.9375,16100000,64863535,64900000,64863535,0,64490134,64500000,64490134,0,BROWSING
373611,373611,286004,100,166,92556,99244,41512.333333,57200.8,42.825292,15304.688566,22,92466,24907.4,40913.034228,-1,0,-1,0,-1,0,-1,0,BROWSING
373845,373845,285602,117,136,92305,101496,41538.333333,57120.4,42.798486,15295.108936,33,92254,24923,40374.614432,-1,0,-1,0,-1,0,-1,0,BROWSING
109920783,109920783,286775,68,85,109547639,102562,11000000,57355,0.154657,52.383179,33,109547639,6870048.9375,27400000,109920783,110000000,109920783,0,109547639,110000000,109547639,0,BROWSING
843010,843010,756522,190,2,469955,560832,105376.25,151304.4,17.793383,6735.388667,2,469955,60215,124804.201025,-1,0,-1,0,-1,0,-1,0,BROWSING
3390963,3390963,287777,104,137,2999508,101626,339096.3,57555.4,5.013325,1701.581527,32,2999508,211935.1875,744464.630313,2999508,2999508,2999508,0,2999508,2999508,2999508,0,BROWSING
14984837,14984517,14984278,86,2,5842386,5791468,713548.428571,576318.384615,3.269972,1321.669365,2,5791468,312184.104167,1104069.305372,3619195,4994749.666667,5899888,1210933.022533,3568434,4411083,5791468,1205130.717209,BROWSING
61984808,61984808,288052,67,84,61610415,102545,6198480.8,57610.4,0.274261,92.764666,33,61610415,3874050.5,15400000,61984808,62000000,61984808,0,61610415,61600000,61610415,0,BROWSING
91208815,91208815,284832,80,86,90837748,101166,9120881.5,56966.4,0.186385,63.042152,31,90837748,5700550.9375,22700000,91208815,91200000,91208815,0,90837748,90800000,90837748,0,BROWSING
10155969,152213,10120543,112,117,37882,10003815,16912.555556,1445791.857143,1.772357,616.189356,18,10003756,597409.941176,2424010.107003,10155969,10200000,10155969,0,10003756,10000000,10003756,0,BROWSING
10154220,153875,10117379,104,111,39289,10000429,17097.222222,1445339.857143,1.772662,616.295491,18,10000345,597307.058824,2423159.905804,10154220,10200000,10154220,0,10000345,10000000,10000345,0,BROWSING
10153176,151533,10114898,212,1,38379,10001717,18941.625,1444985.428571,1.674353,612.419208,1,10001643,634573.5,2497934.770916,10153176,10200000,10153176,0,10001643,10000000,10001643,0,BROWSING
11642538,11642538,82828,175,60,11481543,41737,1455317.25,11832.571429,1.460163,459.693582,7,11481543,727658.625,2867753.067162,11642538,11600000,11642538,0,11481543,11500000,11481543,0,BROWSING
14982475,14982396,11513063,177,6,4837626,4798577,713447.428571,348880.69697,3.7377,789.58917,6,4772481,272408.636364,958149.844068,2870200,3745618.75,4980289,887063.314817,2724082,3585296.5,4772481,858033.13586,BROWSING
18441708,18441708,83235,158,61,18280756,41757,2305213.5,11890.714286,0.921824,289.235683,9,18280756,1152606.75,4567538.147293,18441708,18400000,18441708,0,18280756,18300000,18280756,0,BROWSING
583633,440269,444800,121,4,151777,148579,62895.571429,55600,29.127894,10326.695029,4,146733,36477.0625,63293.625257,-1,0,-1,0,-1,0,-1,0,BROWSING
2826825,2826825,289014,824,0,2483566,160903,314091.666667,28901.4,7.428829,1867.819904,0,2483566,141341.25,551940.924554,2826825,2826825,2826825,0,2483566,2483566,2483566,0,BROWSING
14714928,14712446,14664390,108,2,4911296,4911983,817358.111111,586575.6,3.058119,1123.824731,2,4911071,334430.181818,1082670.373842,1532427,3666097.5,5466643,1755152.023242,1426000,3441593.75,4911071,1605287.325125,BROWSING
7111433,7033482,7111433,844,3,6757634,6718574,502391.571429,215497.969697,6.890313,1089.513183,3,6692502,148154.854167,964822.389452,6839568,6839568,6839568,0,6692502,6692502,6692502,0,BROWSING
11296654,11187590,11296654,18,8,5575114,5618579,430291.923077,313795.944444,5.665394,918.944672,8,5575090,179311.968254,927348.328952,5027073,5322826,5618579,418257.903711,4919591,5247340.5,5575090,463507.78796,BROWSING
12122916,12122769,12122017,101,2,7896800,7897855,606138.45,484880.68,3.876955,1275.188247,2,7896495,263541.652174,1191910.346855,1998651,6000746,10002841,5659817.026905,1885740,4891117.5,7896495,4250245.620551,BROWSING
8024433,7999361,7999288,2,2,6929094,6889304,363607.318182,275837.517241,6.604828,1658.559552,2,6864110,154316.019231,951259.938942,7528422,7528422,7528422,0,6864110,6864110,6864110,0,BROWSING
14112507,14112283,14111235,85,2,4839394,4888367,940818.866667,742696.578947,2.550929,1248.963065,2,4839394,403214.485714,1128862.200376,3002163,3500795,4887969,926197.097948,2870027,3397767.25,4839394,962993.820599,BROWSING
78946176,78946176,446223,247,1,78369966,162032,9868272,55777.875,0.228003,76.989163,1,78369966,4643892.705882,19000000,78946176,78900000,78946176,0,78369966,78400000,78369966,0,BROWSING
14980415,14957769,14980366,445,5,6196700,6196772,747888.45,453950.484848,3.67146,671.543479,5,6171580,277415.092593,1130111.656661,3695472,4985058,6306739,1305929.325458,3503888,4768827.666667,6171580,1339174.895238,BROWSING
92022,92022,65407,622,2,30602,30373,18404.4,8175.875,163.004499,55138.988503,2,30373,6573,11605.656999,-1,0,-1,0,-1,0,-1,0,BROWSING
13763157,13707416,13763157,781,5,7607417,7518149,1246128.727273,573464.875,2.688337,524.952233,5,7518149,382309.916667,1398894.356822,2308802,4528160.333333,7641973,2776817.358888,2185972,4409667.666667,7518149,2774015.527495,BROWSING
14102914,14102614,14102736,116,1,4626008,4626154,881413.375,671558.857143,2.765386,1244.210948,1,4625598,371129.315789,1109863.004437,2004726,3499319.5,4627984,1121284.762571,1894300,3418208,4625598,1159049.492354,BROWSING
13766919,13664116,13766919,16,7,7063223,7100651,546564.64,404909.382353,4.430912,747.080738,7,7063186,229448.65,1175223.449869,6007390,6554020.5,7100651,773052.266706,5890999,6477092.5,7063186,828861.376518,BROWSING
11821099,11795350,11795938,884,3,8209931,8209504,907334.615385,453689.923077,3.468375,504.267835,3,8184454,295527.475,1312204.099288,1736541,5000905.5,8265270,4616508.548429,1581397,4882925.5,8184454,4669066.381261,BROWSING
10499329,10474239,10474119,548,21,8928478,8889141,698282.6,349137.3,4.476477,800.241615,9,8862815,228246.282609,1304435.002127,9999747,9999747,9999747,0,8862815,8862815,8862815,0,BROWSING
5188016,187953,5151487,176,181,40469,5000109,20883.666667,735926.714286,3.469534,1101.384421,28,5000063,305177.411765,1209965.69733,5188016,5188016,5188016,0,5000063,5000063,5000063,0,BROWSING
13032441,13032441,12598615,319000,580,3684898,4117731,1629055.125,1259861.5,1.534632,642.627118,20,3684898,685917.947368,1013561.031585,1710623,2540506.8,4125256,934962.232428,1475568,2191127.8,3684898,861620.563756,BROWSING
14957093,14956955,14956858,564,96591,6603280,6603226,1150535,1495685.8,1.671448,597.843445,54,6603045,623212.208333,1459047.611807,1288983,3739214.5,6603774,2182996.796059,1234308,3078799.75,6603045,2518199.130566,BROWSING
20146479,226923,20076128,2401,1,71665,19919610,45384.6,3346021.333333,0.645274,250.713785,1,19919556,1678873.25,5744408.217857,20146479,20100000,20146479,0,19919556,19900000,19919556,0,BROWSING
20148332,235000,20078058,2715,0,79922,19913375,47000,3346343,0.645215,250.690727,0,19913332,1679027.666667,5742407.097109,20148332,20100000,20148332,0,19913332,19900000,19913332,0,BROWSING
104147996,104147996,286126,80,118,103775712,102064,10400000,57225.2,0.163229,53.67362,33,103775712,6509249.75,25900000,104147996,104000000,104147996,0,103775712,104000000,103775712,0,BROWSING
2619806,2619806,283015,4404,0,2293346,236012,436634.333333,40430.714286,5.725615,1863.115055,0,2293346,187129,608437.075506,2619806,2619806,2619806,0,2293346,2293346,2293346,0,BROWSING
11773780,11773780,11706991,45882,99,9642943,9712660,1681968.571429,2926747.75,1.104148,445.821138,33,9642943,981148.333333,2766934.482036,1692324,5704773,9717222,5674459.79413,1645235,5644089,9642943,5655233.56075,BROWSING
1964546,1964546,1811896,128,1,1056564,1060288,196454.6,258842.285714,9.671446,3097.916771,1,1056499,109141.444444,256229.225813,1964353,1964353,1964353,0,1056499,1056499,1056499,0,BROWSING
13330363,13304439,13304043,321,5,6772935,6774742,886962.6,443468.1,3.525785,555.498751,5,6747600,289790.5,1120671.331389,3174405,4414815.666667,6827943,2090103.649241,2143400,3998713,6747600,2428686.945678,BROWSING
11117941,11117697,11117523,94,2,5100838,5050274,653982.176471,529405.857143,3.597788,1519.705852,2,5050274,285075.410256,1099540.592012,4825303,5500581.5,6175860,954988.013078,4774948,4912611,5050274,194684.881634,BROWSING
6030358,6028574,6030358,110,2,2911144,2912550,287074.952381,223346.592593,8.291382,2542.469286,2,2910872,123068.530612,502391.928746,2011789,2462397,2913005,637255.944913,1881724,2396298,2910872,727717.529644,BROWSING
2280222,2120067,2119914,163,1,1647427,1807633,265008.375,302844.857143,7.455414,2506.773463,1,1647427,142513.875,407306.047202,2120067,2120067,2120067,0,1647427,1647427,1647427,0,BROWSING
595335,448892,449477,147,1,149588,150160,56111.5,64211,28.555351,9628.19253,1,149543,37208.4375,65657.223657,-1,0,-1,0,-1,0,-1,0,BROWSING
104339217,104339217,83207,249,258,104228751,55822,13000000,16641.4,0.143762,47.201811,24,104228751,7452801.214286,27900000,104339217,104000000,104339217,0,104228751,104000000,104228751,0,BROWSING
631847,469744,477726,128,1,155898,165723,58718,68246.571429,26.905248,9071.816437,1,162102,39490.4375,69805.752079,-1,0,-1,0,-1,0,-1,0,BROWSING
599601,452045,452104,108,2,151579,152138,56505.625,64586.285714,28.352188,9559.690528,2,151508,37475.0625,66152.084457,-1,0,-1,0,-1,0,-1,0,BROWSING
7941527,7941527,7805364,3,7,7509851,7646267,496345.4375,780536.4,3.52577,2284.825072,2,7509851,294130.62963,1442643.134377,7726703,7726703,7726703,0,7509851,7509851,7509851,0,BROWSING
12305120,12279909,12279839,3,11,3744362,3744632,292378.785714,236150.75,7.801631,3084.325874,3,3719283,129527.578947,510453.651232,1431624,2438920,3896148,912625.138839,1294996,2107623.4,3719283,943730.775582,BROWSING
12405132,12379596,12378298,1236,5,5009255,5154122,1125417.818182,538186.869565,2.902025,929.776483,5,5009255,354432.342857,1032712.237047,2238153,3074173.25,5128349,1380779.404746,2117407,2953466.75,5009255,1381512.173945,BROWSING
12611878,12610197,12611878,3,123,7361340,7355530,600485.571429,700659.888889,3.250904,863.551011,3,7350529,315296.95,1316153.174016,4324949,5981094,7637239,2342142.720256,4170328,5760428.5,7350529,2248741.692636,BROWSING
199875,133654,174031,30,10,28952,66272,14850.444444,14502.583333,115.07192,29543.464665,7,66221,9085.227273,16656.241042,-1,0,-1,0,-1,0,-1,0,BROWSING
76143,76143,54101,124,2,28050,28805,12690.5,10820.2,170.731387,65928.581748,2,28000,6345.25,11166.761959,-1,0,-1,0,-1,0,-1,0,BROWSING
74099,74099,52102,188,188,27123,27696,10585.571429,10420.4,188.936423,68287.021417,33,27001,5699.923077,10463.017506,-1,0,-1,0,-1,0,-1,0,BROWSING
14338165,14271761,14312004,127,4,9264861,9266924,1189313.416667,493517.37931,2.998989,435.481109,4,9239616,341384.880952,1507220.728299,4236183,7118475,10000767,4076176.437119,3482879,6361247.5,9239616,4070627.770207,BROWSING
73358,73358,44758,16085,2,29172,44652,24452.666667,14919.333333,109.054227,96540.254642,2,26661,10479.714286,12211.163297,-1,0,-1,0,-1,0,-1,0,BROWSING
6429684,1418923,6378344,269,444,1052702,5010822,177365.375,797293,2.799515,900.821876,51,5010761,378216.705882,1220024.232509,1153581,3214842,5276103,2915063.261791,1052647,3031704,5010761,2798809.250109,BROWSING
7867871,7802775,7867871,37,8,3399789,3399005,354671.590909,196696.775,8.134348,955.277482,8,3373797,124886.84127,523669.535407,2705311,3853643.5,5001976,1623987.395613,2352687,2863242,3373797,722033.805337,BROWSING
9548,9548,8369,7,1,8297,8368,1193.5,4184.5,1256.807708,487431.922916,1,8268,868,2469.437487,-1,0,-1,0,-1,0,-1,0,BROWSING
106696,106696,78170,392,0,29497,47041,17782.666667,11167.142857,140.586339,44950.138712,0,28185,7621.142857,12032.115054,-1,0,-1,0,-1,0,-1,0,BROWSING
14716983,14716983,14665620,120,2,9594405,9543490,774578.052632,586624.8,3.125641,970.171672,2,9543490,327044.066667,1463258.387525,2003969,4888874,10653749,4992528.809409,1856216,4438457.666667,9543490,4421187.617443,BROWSING
13724787,13724787,13698733,19,9,12392774,12321647,623853.954545,402903.911765,4.225931,716.805295,9,12321647,240785.736842,1632290.029926,13636586,13600000,13636586,0,12321647,12300000,12321647,0,BROWSING
10681013,183251,10637055,79,87,46157,10497795,20361.222222,1329631.875,1.778857,546.951867,25,10497762,593389.611111,2471872.613742,10681013,10700000,10681013,0,10497762,10500000,10497762,0,BROWSING
14985874,14985786,14985636,89,1,7879392,7880084,832543.666667,681165.272727,2.802639,1215.477989,1,7879151,365509.121951,1321162.091173,1981370,3746424.25,8405722,3119509.009949,1871084,3519151.75,7879151,2919049.213223,BROWSING
2819054,2819054,2769542,198,1,2612398,2664529,402722,461590.333333,5.320934,1976.904309,1,2612398,201361,694346.785521,2766907,2766907,2766907,0,2612398,2612398,2612398,0,BROWSING
220228,220228,167006,258,1,55692,59814,31461.142857,27834.333333,68.11123,25305.592386,1,55654,15730.571429,24601.552259,-1,0,-1,0,-1,0,-1,0,BROWSING
100481716,100481716,120513,110,115,100324788,40982,10000000,20085.5,0.179137,56.657074,26,100324788,5910689.176471,24300000,100481716,100000000,100481716,0,100324788,100000000,100324788,0,BROWSING
3916096,3916096,3878963,134,2,3762319,3800981,489512,646493.833333,4.085702,1433.31522,2,3762319,261073.066667,968738.975759,3877417,3877417,3877417,0,3762319,3762319,3762319,0,BROWSING
124706634,124706634,125235,254,1,124544905,43970,15600000,20872.5,0.128301,45.009634,1,124544905,8313775.6,32200000,124706634,125000000,124706634,0,124544905,125000000,124544905,0,BROWSING
5514418,5514418,5474999,192,206,5360014,5398293,612713.111111,912499.833333,3.082828,1025.130848,21,5360014,344651.125,1337535.210575,5476128,5476128,5476128,0,5360014,5360014,5360014,0,BROWSING
10900891,1154142,10900891,2,6,523865,9747992,57707.1,389317.535714,4.586781,1078.168748,2,9721672,222467.163265,1387305.167383,9721672,9721672,9721672,0,9721672,9721672,9721672,0,BROWSING
10871425,10871145,10871406,87428,6215,4122319,4557501,1358893.125,1811901,1.471748,737.98973,19,4122319,724761.666667,1268889.393832,1781331,3217252.666667,4360164,1314148.470323,1345414,2910222.666667,4122319,1421655.667635,BROWSING
10237112,227537,10163153,266,11,78896,10009581,37922.833333,1451879,1.465257,555.332402,4,10009575,731222.285714,2670680.289541,10237112,10200000,10237112,0,10009575,10000000,10009575,0,BROWSING
72809,72809,41875,9514,657,31695,41218,24269.666667,20937.5,96.14196,96457.855485,657,28206,12134.833333,12495.105841,-1,0,-1,0,-1,0,-1,0,BROWSING
63091,63091,34341,93,66,34409,34275,21030.333333,17170.5,110.950849,111315.401563,66,26768,10515.166667,12824.724916,-1,0,-1,0,-1,0,-1,0,BROWSING
62785,62785,34067,88,400,34493,33667,20928.333333,17033.5,111.491598,111857.927849,88,26726,10464.166667,12670.941653,-1,0,-1,0,-1,0,-1,0,BROWSING
